Date,WIL5000,WIL5000:BofA_AAA,WIL5000:BofA_BBB,WIL5000:BofA_CCC,WIL5000:Gold
2010-05-12,,,,,
2010-05-13,,,,,
2010-05-14,,,,,
2010-05-17,,,,,
2010-05-18,,,,,
2010-05-19,,,,,
2010-05-20,,,,,
2010-05-21,,,,,
2010-05-24,,,,,
2010-05-25,,,,,
2010-05-26,,,,,
2010-05-27,,,,,
2010-05-28,,,,,
2010-06-01,,,,,
2010-06-02,,,,,
2010-06-03,,,,,
2010-06-04,,,,,
2010-06-07,,,,,
2010-06-08,,,,,
2010-06-09,,,,,
2010-06-10,,,,,
2010-06-11,,,,,
2010-06-14,,,,,
2010-06-15,,,,,
2010-06-16,,,,,
2010-06-17,,,,,
2010-06-18,,,,,
2010-06-21,,,,,
2010-06-22,,,,,
2010-06-23,,,,,
2010-06-24,,,,,
2010-06-25,,,,,
2010-06-28,,,,,
2010-06-29,,,,,
2010-06-30,,,,,
2010-07-01,,,,,
2010-07-02,,,,,
2010-07-06,,,,,
2010-07-07,,,,,
2010-07-08,,,,,
2010-07-09,,,,,
2010-07-12,,,,,
2010-07-13,,,,,
2010-07-14,,,,,
2010-07-15,,,,,
2010-07-16,,,,,
2010-07-19,,,,,
2010-07-20,,,,,
2010-07-21,,,,,
2010-07-22,,,,,
2010-07-23,,,,,
2010-07-26,,,,,
2010-07-27,,,,,
2010-07-28,,,,,
2010-07-29,,,,,
2010-07-30,,,,,
2010-08-02,,,,,
2010-08-03,,,,,
2010-08-04,,,,,
2010-08-05,,,,,
2010-08-06,,,,,
2010-08-09,,,,,
2010-08-10,,,,,
2010-08-11,,,,,
2010-08-12,,,,,
2010-08-13,,,,,
2010-08-16,,,,,
2010-08-17,,,,,
2010-08-18,,,,,
2010-08-19,,,,,
2010-08-20,,,,,
2010-08-23,,,,,
2010-08-24,,,,,
2010-08-25,,,,,
2010-08-26,,,,,
2010-08-27,,,,,
2010-08-31,,,,,
2010-09-01,,,,,
2010-09-02,,,,,
2010-09-03,,,,,
2010-09-07,,,,,
2010-09-08,,,,,
2010-09-09,,,,,
2010-09-10,,,,,
2010-09-13,,,,,
2010-09-14,,,,,
2010-09-15,,,,,
2010-09-16,,,,,
2010-09-17,,,,,
2010-09-20,,,,,
2010-09-21,,,,,
2010-09-22,,,,,
2010-09-23,0.9999999999994874,-0.291166631025658,-0.1021303226869484,0.5457030290934667,-0.13230361429521276
2010-09-24,0.9999999999993678,-0.28093098022808416,-0.09125511995511384,0.5537223325126973,-0.11914223827525151
2010-09-27,0.9999999999996119,-0.2698146186572017,-0.08004321042451881,0.560375885596057,-0.10760299251206706
2010-09-28,0.9999999999992661,-0.25645816773060315,-0.06642947352839501,0.5667953850941624,-0.09488638731320162
2010-09-29,0.9999999999994346,-0.24396885810590674,-0.05345296293727687,0.5720288067281291,-0.08122704108613861
2010-09-30,0.9999999999993806,-0.23204351117660973,-0.04091508497565078,0.5770110722396659,-0.06854340454372125
2010-10-01,0.9999999999993602,-0.2192922348402685,-0.027267339295802766,0.5825436143985957,-0.05443380214851246
2010-10-04,0.9999999999995322,-0.2106081891551185,-0.018111936142554654,0.5852027302657251,-0.04444113475753609
2010-10-05,0.999999999999654,-0.1944901928059086,-0.0012932105350301896,0.592763981486914,-0.025426829478834234
2010-10-06,0.9999999999997001,-0.17766960360273754,0.015940992206782967,0.6001062384729698,-0.0059849078427857616
2010-10-07,0.999999999999607,-0.16386940162001362,0.030170508897213805,0.6055428395336984,0.010760682542158574
2010-10-08,0.9999999999996129,-0.14622627112783915,0.048219619169710036,0.6139703537828961,0.03014012420981175
2010-10-11,0.9999999999996604,-0.13079096196334408,0.06397887517176135,0.620914373627777,0.04867039061368656
2010-10-12,0.9999999999996282,-0.11836219402208456,0.07715623802669772,0.6265356891317561,0.06455466415679481
2010-10-13,0.9999999999997663,-0.10831535011802096,0.08891668261631482,0.6314795814444177,0.07925716951142898
2010-10-14,0.9999999999996733,-0.10046050658150532,0.09821804015870617,0.6358286113420525,0.09381129196756392
2010-10-15,0.9999999999996649,-0.09475456673301218,0.10562238525945652,0.6397790128638403,0.10653473501414172
2010-10-18,0.9999999999997222,-0.08551298457670352,0.11603244831872218,0.6451923420604387,0.12149683991969581
2010-10-19,0.9999999999996576,-0.08252728104300143,0.12044556542322414,0.6463447057760012,0.12570061709927433
2010-10-20,0.9999999999997633,-0.07835071524718146,0.1261866054041045,0.6482971390524414,0.12951617811522115
2010-10-21,0.9999999999998402,-0.07351919034768198,0.13245477244952122,0.6513090509474408,0.136615337679606
2010-10-22,0.9999999999998976,-0.06634405832985783,0.14097937833046123,0.6559588203327377,0.1451322103593296
2010-10-25,0.9999999999997788,-0.06033427686737792,0.14893704120547185,0.6603379412389374,0.15481670686054927
2010-10-26,0.999999999999904,-0.060950561895932814,0.151538720758164,0.6619846701879207,0.15572256096221937
2010-10-27,0.9999999999998624,-0.06195910005223351,0.15344647480563872,0.6623164675829545,0.15300361791091133
2010-10-28,0.9999999999998901,-0.06458365169560656,0.15375910964057635,0.6613818483081029,0.14956823249331144
2010-10-29,0.9999999999998767,-0.0650777476716379,0.15562696787327285,0.6616708619890304,0.15039799732460182
2010-11-01,0.9999999999999171,-0.06767088058498599,0.1558972983834179,0.661372461611724,0.15084219332350235
2010-11-02,1.0000000000000349,-0.06585883552203475,0.15998603083794039,0.6644010804808149,0.15540151212755196
2010-11-03,1.0000000000000682,-0.06413308711396629,0.16369825551318654,0.6678281342366564,0.1599035050053057
2010-11-04,1.000000000000019,-0.053341415828597104,0.17611170684212718,0.6777608426847753,0.17831187527249126
2010-11-05,1.0000000000001388,-0.043833799381341736,0.1878610338124465,0.6882676328835268,0.1993544762724638
2010-11-08,1.00000000000004,-0.03505029261191457,0.19942859101750926,0.6985977329163681,0.21833631780775473
2010-11-09,0.9999999999999356,-0.030087470973573414,0.2076987141053974,0.7070103188164203,0.23759765571614797
2010-11-10,1.0000000000000209,-0.024072751737122478,0.21640785788581815,0.7150305700556703,0.2537167467512411
2010-11-11,0.9999999999997712,-0.02042149652044534,0.2226073522809793,0.7206721309371903,0.2667506157457671
2010-11-12,0.9999999999998443,-0.019274651778078723,0.22663733430511457,0.7254467649654921,0.27632520257653675
2010-11-15,0.9999999999998347,-0.020595832640692764,0.2283181079188154,0.7298497192614223,0.2832542057121755
2010-11-16,0.9999999999998775,-0.02184212146834242,0.22946687298685542,0.7320570403693548,0.28626463846263683
2010-11-17,0.999999999999869,-0.021534032939582396,0.23188111438996017,0.7357100538110263,0.290385441686421
2010-11-18,0.9999999999997089,-0.01983528446085703,0.23601451587355182,0.7409897262106049,0.29785354852981777
2010-11-19,0.9999999999997652,-0.017650833296327367,0.24060997221564284,0.7462114920293087,0.3049839193198604
2010-11-22,0.9999999999996582,-0.013836871364369518,0.24636299260875044,0.7515089486811541,0.313263182735983
2010-11-23,0.9999999999998199,-0.008780845211308692,0.25300056938543025,0.7567753758042163,0.32214325234027386
2010-11-24,0.9999999999998216,-0.004522108677623466,0.2593124913891126,0.7622933280718137,0.3332857011475178
2010-11-26,0.9999999999997466,0.00036301188657239953,0.26611036643646546,0.7670965024450708,0.3425068142827912
2010-11-29,1.0000000000000349,0.006410604394298149,0.2738349132558,0.7719630644506539,0.35220751520099064
2010-11-30,0.9999999999999319,0.013050896259211813,0.28162351831126653,0.7772241910334798,0.36353164822387884
2010-12-01,0.9999999999997163,0.01870242159439999,0.2887643442295425,0.7832721915993461,0.3779071622920809
2010-12-02,0.9999999999996054,0.023923959868263435,0.29566956414756573,0.7897369894691092,0.39381353798159796
2010-12-03,0.9999999999997717,0.030593256459887613,0.3033858821425493,0.7974110967093465,0.41121260792566133
2010-12-06,0.9999999999997762,0.03982312255549568,0.3133905150852336,0.8053175592912581,0.4299508910183762
2010-12-07,0.9999999999997916,0.04453791353459484,0.31993889171304213,0.8129748997018356,0.44811394562120666
2010-12-08,0.9999999999997911,0.046574960658472685,0.3244039399489286,0.8195250802826436,0.46330568214357937
2010-12-09,0.9999999999996236,0.049917612591002906,0.330024983227638,0.827003639528566,0.48082021075511133
2010-12-10,0.9999999999997077,0.05381719168646885,0.33594142253863035,0.8349567442651248,0.49832498489961746
2010-12-13,0.9999999999995818,0.05810440240529418,0.34271200589712536,0.8417492582113709,0.5171125991557511
2010-12-14,0.9999999999996377,0.05833491554040165,0.3461950356276612,0.847886365351932,0.5344057429377019
2010-12-15,0.9999999999998175,0.057534360095126434,0.3488367589624171,0.8535213727479452,0.5503513165749416
2010-12-16,0.9999999999998228,0.058289065869508855,0.3527954842788032,0.8594234952177906,0.5646940398415624
2010-12-17,0.9999999999998418,0.0626371445740536,0.3598368843318137,0.8651793859708868,0.5795156211143396
2010-12-20,0.9999999999999568,0.06523002666398084,0.3651835564094552,0.8705484680371218,0.5936371363641715
2010-12-21,0.9999999999999796,0.0697657832027668,0.37216214201137043,0.8766037495382539,0.6087243912251793
2010-12-22,1.000000000000083,0.07705700365538859,0.3818909613045944,0.883019221152744,0.6253254443334982
2010-12-23,1.000000000000098,0.0808276135744336,0.3884432240751419,0.8881437344888206,0.638496889682052
2010-12-29,1.0000000000000042,0.08728275247030329,0.39742951465939974,0.8935800383477784,0.6542402785189794
2010-12-30,1.0000000000000764,0.09447791138633524,0.40710259519785374,0.8992789415163647,0.6697827181757746
2011-01-04,1.0000000000000955,0.10242368883793462,0.41740638914555217,0.9049431339688648,0.6835739829164567
2011-01-05,1.0000000000000326,0.1058364250174168,0.42441671859763896,0.9100677759014677,0.6965083731617145
2011-01-06,0.9999999999999973,0.11421324895661782,0.435622970317836,0.9156418129246895,0.7110103817322531
2011-01-07,0.9999999999999664,0.1250175895291108,0.4482738068822055,0.9203339432160864,0.7252822954693515
2011-01-10,0.99999999999993,0.13212134958453287,0.4572782366130003,0.9236334243497059,0.7369782663454664
2011-01-11,0.999999999999871,0.1396418586022917,0.4666686264218705,0.9272754749975696,0.7512624831422515
2011-01-12,0.9999999999998695,0.14806972061226903,0.4766598685737402,0.9312226871931232,0.7662202852731492
2011-01-13,0.9999999999998747,0.15703394023838463,0.4867500483151675,0.9347849381366758,0.7815711219436429
2011-01-14,0.9999999999997972,0.1662137433162397,0.4968640605763501,0.9386377167981172,0.7974155071659885
2011-01-18,0.999999999999858,0.17664258770156924,0.5083005977333486,0.9425852771872637,0.814092262593076
2011-01-19,0.9999999999999974,0.18764737492869382,0.5201495305489657,0.9455302547055686,0.8285648296763386
2011-01-20,0.9999999999999059,0.18853091422494406,0.5247652138860339,0.9471296064579949,0.8374421156365598
2011-01-21,0.9999999999998976,0.19289337002696652,0.5323107185690239,0.9490498902061447,0.8456222696728248
2011-01-24,0.9999999999998076,0.1995620257515786,0.541388414236321,0.9515529449391142,0.8549162175957014
2011-01-25,0.9999999999998566,0.20457872582333336,0.5486085383591921,0.953118111509511,0.8580134297020504
2011-01-26,0.9999999999998465,0.20313146002634375,0.5517387227251123,0.9544745802578758,0.8589696465655557
2011-01-27,0.9999999999997963,0.2012289651935274,0.5549091329563933,0.9558618294051549,0.8614966223395946
2011-01-28,0.999999999999867,0.19722632034412507,0.5561324059490059,0.9564493408653099,0.8594602205526201
2011-01-31,0.9999999999998138,0.18905957031022586,0.5554008654205567,0.9571327842751506,0.8560818873807545
2011-02-01,0.999999999999824,0.1842826219729542,0.5578653258863834,0.9589615241921173,0.8547527850452208
2011-02-02,0.9999999999998278,0.1773611270130264,0.5598020101524599,0.9609406943335534,0.8528018108576457
2011-02-03,0.999999999999804,0.17181187715275112,0.5630758857300798,0.9631606495660094,0.8499616593638726
2011-02-04,0.9999999999998602,0.1600756320783758,0.5627741543990852,0.9646011090475185,0.8492550260092667
2011-02-07,0.99999999999987,0.14511428098282106,0.560029628541272,0.9657803097120412,0.846668295999672
2011-02-08,0.9999999999998703,0.12698195181568614,0.5559676734865313,0.967147750043448,0.8455046752572556
2011-02-09,0.9999999999998562,0.11117589529738195,0.5525955820578106,0.96808323235091,0.8446730291416851
2011-02-10,0.999999999999909,0.09207949032675854,0.5472120705617306,0.969092310062054,0.8430483014305746
2011-02-11,0.9999999999998533,0.07069232340667302,0.5397326093022262,0.9696698547681495,0.840567589573465
2011-02-14,0.9999999999998151,0.053072164516841554,0.5341369754659602,0.9706763613392726,0.8387519463993873
2011-02-15,0.9999999999998346,0.03414489516032754,0.5278779580002685,0.9712778773664573,0.8373099214517191
2011-02-16,0.999999999999872,0.015618700360146176,0.5211288952694182,0.9724370232096211,0.8353817612422717
2011-02-17,0.9999999999998631,-0.004095455625510341,0.5149076567914379,0.9731594384821308,0.8340566132224991
2011-02-18,0.9999999999998362,-0.022560178828611638,0.5119812215900527,0.9748666274672335,0.8338400736924012
2011-02-22,0.9999999999998603,-0.037240780845452924,0.510686744409981,0.9756433539298227,0.8348851279378554
2011-02-23,0.9999999999998569,-0.05436312616195529,0.5067658232385923,0.9758106187337711,0.8360285849867887
2011-02-24,0.9999999999997818,-0.0681310417070395,0.506326540901425,0.9768736280208917,0.8373615645974162
2011-02-25,0.9999999999998539,-0.08219740938744745,0.5069803534996963,0.978158031966022,0.8385068307926399
2011-02-28,0.9999999999998159,-0.09604762234867124,0.5038934771249536,0.9784808569021346,0.8390666251169174
2011-03-01,0.9999999999998749,-0.11184587713234542,0.49919371174045013,0.9783209212545932,0.8397525175825434
2011-03-02,0.999999999999862,-0.12853613469348754,0.49413634392264566,0.9784491003519488,0.8417635027644512
2011-03-03,0.9999999999998649,-0.1514341916346007,0.48643336657089603,0.9787932208401506,0.8432211791909731
2011-03-04,0.9999999999998704,-0.17154400859226107,0.4840916893538896,0.9800860860661885,0.8443246237950299
2011-03-07,0.9999999999998701,-0.18783141246565646,0.48214432020310855,0.9814901871689521,0.8453576909458055
2011-03-08,0.9999999999999181,-0.2075919139359411,0.47948440351932514,0.9827708938237754,0.8464083898978296
2011-03-09,0.9999999999999519,-0.22341388479110874,0.4820049220147749,0.9847872999891459,0.8479340123680091
2011-03-10,0.999999999999916,-0.23727838076974253,0.4847235945853359,0.986037323143036,0.8486957201697882
2011-03-11,0.9999999999998834,-0.249523712247393,0.48689225767675043,0.9869718126169327,0.8495102286324026
2011-03-14,0.9999999999999126,-0.26210899932910015,0.48982458976952464,0.9876556397609837,0.8503875967228224
2011-03-15,0.9999999999999885,-0.27645567672614885,0.4913223812378148,0.9878329221631139,0.85083097950611
2011-03-16,0.9999999999999938,-0.28934050493747526,0.48956254027140333,0.9871853134230973,0.8505313555135525
2011-03-17,0.9999999999999842,-0.30187486050989404,0.4876891547051926,0.9868890483185649,0.8503236951720226
2011-03-18,1.0000000000000109,-0.31824305354066706,0.48365389875048853,0.9864556903167511,0.8502808522662465
2011-03-21,1.0000000000000067,-0.33325523848941163,0.48056362355015475,0.9863878414639692,0.8512337772206995
2011-03-22,0.9999999999999891,-0.34611176562523827,0.4767797446881317,0.9861509291154383,0.8523991411275951
2011-03-23,1.0000000000000284,-0.35993883398610355,0.46918312096287185,0.9858718311282294,0.8529120114288778
2011-03-24,1.0000000000000278,-0.37570212103875933,0.46000612886754044,0.9857698208975849,0.8545303874315747
2011-03-25,1.0000000000000477,-0.39220412781804415,0.4494733558613969,0.9856693468556827,0.855660877567494
2011-03-28,1.0000000000000333,-0.41337152440425107,0.4368127929469252,0.9855520012562826,0.8547584912010703
2011-03-29,1.000000000000062,-0.4329225984989364,0.4238201755574971,0.9855463977812202,0.8535179929984572
2011-03-30,1.000000000000083,-0.45055764332421466,0.4140330667029263,0.9855317632910224,0.8526493649278983
2011-03-31,1.0000000000001155,-0.46865399570005034,0.40503149679489137,0.9855402603405441,0.8522195104677103
2011-04-01,1.0000000000001097,-0.48818068805218884,0.3970653163457112,0.9855902382777629,0.8514306105751808
2011-04-04,1.0000000000001485,-0.5055881981548378,0.3892926285875559,0.9855794833678903,0.8510752182672058
2011-04-05,1.0000000000001439,-0.5260567026173986,0.3830173489156937,0.985670713976025,0.8510490055294586
2011-04-06,1.0000000000001303,-0.5449399420282902,0.37528667447217284,0.9857113741483824,0.8514470890196618
2011-04-07,1.000000000000115,-0.5602376606667151,0.3673454224635515,0.9856862890898972,0.8516854060321435
2011-04-08,1.000000000000157,-0.5766046834602535,0.3548948879501584,0.9856040563378893,0.8507725447770439
2011-04-11,1.0000000000002076,-0.5939711095852919,0.34223476506641975,0.9853287022744072,0.8497846007547436
2011-04-12,1.0000000000002558,-0.6064760256171424,0.3322750908071876,0.984838218251493,0.848990332023872
2011-04-13,1.000000000000235,-0.6171097836981259,0.32185943750121915,0.9845382459127217,0.8475566053869211
2011-04-14,1.0000000000002225,-0.6278949219145856,0.31321079309692046,0.9841024010465129,0.8467630071435241
2011-04-15,1.0000000000001945,-0.6381056218746317,0.3070267422540095,0.9838238329884423,0.8465950742474238
2011-04-18,1.00000000000025,-0.6470359227531798,0.30212998573303446,0.9832867251283154,0.8460716244220743
2011-04-19,1.0000000000002356,-0.6588660376458019,0.29708689868529126,0.9829135441637851,0.8466125542682665
2011-04-20,1.0000000000002018,-0.6687745495326117,0.29195184431405646,0.9828118747640192,0.8478018787401909
2011-04-21,1.0000000000002092,-0.6794370000940447,0.2866075866744585,0.9827987176674202,0.848721205601103
2011-04-26,1.0000000000001847,-0.6812430470135133,0.2864904868666814,0.9828151562935601,0.849997330747276
2011-04-27,1.0000000000002134,-0.6851404346029394,0.28729802842009217,0.9829185051466741,0.8520617417586516
2011-04-28,1.000000000000165,-0.683948188929293,0.29019478383733993,0.9829809476049904,0.8532391978385173
2011-05-03,1.0000000000001543,-0.6809016328325539,0.29415797659901993,0.9830227211440025,0.8536348588898657
2011-05-04,1.0000000000001779,-0.6766297526711342,0.2968989278856732,0.9828953888518688,0.8533865190376042
2011-05-05,1.0000000000002487,-0.6686496730788213,0.2993143244221439,0.982577226708898,0.8529394770683887
2011-05-06,1.000000000000189,-0.6602285075722214,0.3028851502062689,0.9823445266557427,0.8539069475716355
2011-05-09,1.0000000000001663,-0.649959554563017,0.30670391983964107,0.9821968226907208,0.8547966651961801
2011-05-10,1.0000000000002327,-0.6406047245807506,0.31109059085471347,0.9822841316288303,0.8537434381882478
2011-05-11,1.0000000000002107,-0.6319491465303435,0.3116977410481782,0.98205733273078,0.8517497735092817
2011-05-12,1.000000000000199,-0.6236578638942796,0.31380622690350407,0.9820090074233104,0.8500569403498459
2011-05-13,1.0000000000001925,-0.6095678147233086,0.3195706455821541,0.9817611166143015,0.8475896786596179
2011-05-16,1.0000000000002236,-0.5968256230559502,0.32181881944035373,0.9811604858008138,0.8450598871771998
2011-05-17,1.0000000000002605,-0.5817586698096721,0.3248845837769776,0.9806082563516582,0.8429287978418444
2011-05-18,1.0000000000002611,-0.5661273161963624,0.33209043642202785,0.9805075494656166,0.8405152993152147
2011-05-19,1.0000000000003193,-0.5515237862902465,0.3378114398821668,0.9804252928585322,0.83779929663862
2011-05-20,1.0000000000003422,-0.5378435725141123,0.3424275988827666,0.9803050506327006,0.8344797540737062
2011-05-23,1.0000000000003457,-0.520596471441166,0.3491855821086899,0.9801343436475841,0.8288680097274524
2011-05-24,1.0000000000003566,-0.5046564265196761,0.35253630525561475,0.9797134923325671,0.8227756220828975
2011-05-25,1.0000000000003846,-0.4867957052674217,0.3582850432418716,0.9798014147093498,0.8170159888988012
2011-05-26,1.000000000000364,-0.47145073320322206,0.35703519315054294,0.9796231286241556,0.8120385506374139
2011-05-27,1.000000000000432,-0.4482009110808139,0.3637161400022356,0.9798712549501379,0.8073923286727539
2011-05-31,1.0000000000003935,-0.4280786611474108,0.3672307087560971,0.9796420981692266,0.8036578783151088
2011-06-01,1.000000000000377,-0.4115269760204762,0.36461069096528387,0.9787772668148194,0.7975257484053497
2011-06-02,1.0000000000004203,-0.4012485971879935,0.3607188221380056,0.9779229875993467,0.7907925447974361
2011-06-03,1.0000000000004134,-0.38711808335091924,0.359043765480797,0.9768064759732543,0.782829143496373
2011-06-06,1.000000000000308,-0.3780885073463451,0.3532177456202792,0.9749208813840659,0.77201251680956
2011-06-07,1.0000000000003224,-0.37489226819732036,0.34337164624147865,0.97318515013649,0.7614833336619684
2011-06-08,1.000000000000296,-0.37296141419793283,0.3317478720781888,0.9713928664899069,0.7501630160199353
2011-06-09,1.000000000000279,-0.36725721499513236,0.3249766014565236,0.9701740683876429,0.7401434345895151
2011-06-10,1.0000000000003513,-0.36038154482967727,0.31773826933357563,0.9681741480581111,0.729254621477144
2011-06-13,1.000000000000492,-0.35677238461050625,0.3085878935833619,0.9662929159053779,0.7184900406831739
2011-06-14,1.0000000000003855,-0.35476778148781146,0.30100914159872777,0.965216746657107,0.7103732327759475
2011-06-15,1.0000000000004565,-0.35295386566406806,0.29000888525430896,0.9632970879688965,0.6984776844216221
2011-06-16,1.0000000000004856,-0.34768046998742913,0.2809562319252222,0.9618151542642795,0.6879548187870608
2011-06-17,1.000000000000523,-0.3397998161103694,0.27621338211190305,0.9604521288890927,0.6758590999579929
2011-06-20,1.000000000000461,-0.3291700560135129,0.2739030560120841,0.9593976714793756,0.6651488731165118
2011-06-21,1.0000000000004983,-0.31629003448383886,0.2743142746336609,0.9584961115848873,0.6563674533681262
2011-06-22,1.0000000000004352,-0.30720495859412206,0.27163444285843785,0.9574551401029304,0.6468543753846239
2011-06-23,1.0000000000006006,-0.2925583303203005,0.2719958971747705,0.9563703478312618,0.6385079342851634
2011-06-24,1.0000000000005176,-0.2783530754084297,0.27189576045847813,0.9549605947814792,0.6286656232912772
2011-06-27,1.0000000000005456,-0.2654510883681643,0.2723626031540849,0.9537751961135286,0.6215214071880102
2011-06-28,1.0000000000005769,-0.25212344713487256,0.2753598096724564,0.9526876100608669,0.615289341513883
2011-06-29,1.0000000000005913,-0.23957643476479118,0.27896723828535064,0.9515881195189472,0.6105169756356423
2011-06-30,1.0000000000006992,-0.22421516917337522,0.28566282610600624,0.9506658233626977,0.605916203075675
2011-07-01,1.0000000000006026,-0.20748849444625128,0.29353264432395004,0.9493571305888013,0.6031186312920795
2011-07-05,1.0000000000006273,-0.18548162152629383,0.30571229319578924,0.9482570273898464,0.6031780710785243
2011-07-06,1.0000000000006357,-0.1614756231167726,0.318687224515851,0.9471551351182382,0.6036448025021284
2011-07-07,1.000000000000627,-0.13725234146438497,0.33243621755805747,0.9457441078585153,0.6044079515217626
2011-07-08,1.0000000000006122,-0.10908406324687982,0.34736547144371493,0.9445632155206842,0.6060652677361417
2011-07-11,1.0000000000007163,-0.08527777455404734,0.3574859806680585,0.943582372237337,0.6045247735229108
2011-07-12,1.0000000000007772,-0.0642600987730851,0.366166670419591,0.9426484330029653,0.6040853674567012
2011-07-13,1.0000000000008569,-0.04383513099263755,0.37374250513367374,0.941747485281136,0.6047007167460292
2011-07-14,1.000000000000951,-0.030121948522830483,0.3768286287392661,0.9407970084829578,0.602229822027812
2011-07-15,1.0000000000008635,-0.011467504873840064,0.38353682602120626,0.9397984509988624,0.6011492642000696
2011-07-18,1.0000000000009965,0.007496789157716898,0.39066445310705006,0.9388262984158107,0.5943636805839831
2011-07-19,1.0000000000008626,0.03048058003440312,0.4005525695690091,0.9374804180696378,0.591505668275316
2011-07-20,1.000000000000867,0.0501569465336135,0.4085786444438783,0.9362667503989633,0.5892661747217638
2011-07-21,1.0000000000009335,0.07045849435376941,0.4181115299101406,0.9348589094342353,0.5870923559559537
2011-07-22,1.000000000001092,0.09290399277900566,0.4293593401351775,0.9336523809891628,0.5866108238588581
2011-07-25,1.0000000000011382,0.10877852467310804,0.4366052984574433,0.9326995596893696,0.583599366513307
2011-07-26,1.0000000000010953,0.12261130583747439,0.4421303855098042,0.9318219428808887,0.5788658470016989
2011-07-27,1.000000000001211,0.13290402153247016,0.444653719020816,0.9303802012493655,0.568506351723166
2011-07-28,1.0000000000009852,0.1456586753791698,0.4484909983408171,0.9287755070744133,0.5595660946366862
2011-07-29,1.0000000000010374,0.1564757808264141,0.4493244534210364,0.9269277746896014,0.5488271834772898
2011-08-01,1.000000000001184,0.16682889243781449,0.4493933728267696,0.9244977663503352,0.536757507121039
2011-08-02,1.0000000000012819,0.16223472470186287,0.43483017166318394,0.9197207607511148,0.5130391892617858
2011-08-03,1.000000000001246,0.16028489324713643,0.4242409372117432,0.9168838370981662,0.49155433847392704
2011-08-04,1.000000000001161,0.12869425944912896,0.3860793931306722,0.9089368890013074,0.4466680600475546
2011-08-05,1.0000000000015037,0.10197667555662507,0.35379214939389725,0.9033092172081293,0.4053417194695656
2011-08-08,1.000000000001546,0.041647818501386054,0.2897449143740778,0.8920426362565895,0.3272919894872649
2011-08-09,1.00000000000147,0.00013166280109688875,0.24695457858815223,0.8913471706890476,0.2669977361888913
2011-08-10,1.000000000001013,-0.057276664631205156,0.19184313674538528,0.8875524322451992,0.18385471207510526
2011-08-11,1.0000000000009557,-0.08967359389993293,0.16363054746754335,0.8884291044930371,0.12990355255988803
2011-08-12,1.0000000000011078,-0.1263816983936404,0.12929967530381029,0.8884455384361034,0.08208146938119942
2011-08-15,1.000000000001179,-0.15208087002401627,0.10347575812712395,0.8872215917556352,0.03972555402575931
2011-08-16,1.0000000000011111,-0.18255294879187278,0.07182513679051496,0.8854907152705487,-0.011929630897790767
2011-08-17,1.000000000001138,-0.2126242886308269,0.040195577037508284,0.8837906858298924,-0.05846634215605444
2011-08-18,1.0000000000012241,-0.25589102812718845,-0.0033962700996158428,0.8796278456358868,-0.12460377482869865
2011-08-19,1.0000000000011349,-0.2986470610121119,-0.046267911099104234,0.8756649076788525,-0.19212399655465343
2011-08-22,1.0000000000011982,-0.33751677677600095,-0.08628067090221889,0.8720803709619062,-0.25703758687870243
2011-08-23,1.0000000000012794,-0.36773381800894545,-0.11620714676394268,0.8731798442308112,-0.3030604652565602
2011-08-24,1.0000000000012779,-0.3904544157353613,-0.13837614654625152,0.8736690281680182,-0.33939788327649695
2011-08-25,1.0000000000011258,-0.41487466058647643,-0.16262081638927567,0.8746905090513639,-0.3747796501484149
2011-08-26,1.0000000000012796,-0.4367670049960409,-0.18587450614503898,0.874716244785658,-0.40856982236693573
2011-08-30,1.0000000000011777,-0.4534504052781924,-0.2061598853323855,0.8733652089991827,-0.43060884306274005
2011-08-31,1.0000000000011013,-0.4679726930291842,-0.2241722662796235,0.8732483030571054,-0.44857782991135875
2011-09-01,1.0000000000010887,-0.48453765889195133,-0.24466077408237225,0.8744487571211452,-0.46778160783143014
2011-09-02,1.0000000000009526,-0.5051832619748089,-0.2691545269369892,0.8762328735911209,-0.4926997550495027
2011-09-06,1.00000000000091,-0.5299214574065809,-0.29677395072170554,0.8787921111468482,-0.5179130765932511
2011-09-07,1.000000000000776,-0.5486047355085573,-0.31918835118209743,0.8798140585324435,-0.5360541665425023
2011-09-08,1.0000000000007225,-0.5678883359271976,-0.34206498118339146,0.8819230418736943,-0.5553832500265673
2011-09-09,1.0000000000009779,-0.5900657443819807,-0.367038943973878,0.8855622976817584,-0.5776177563283899
2011-09-12,1.000000000000732,-0.6093867588936994,-0.388666784763022,0.8890692352936053,-0.5960229824500698
2011-09-13,1.000000000000755,-0.6281376546744255,-0.4100237578297541,0.8915616628247452,-0.6121960573512761
2011-09-14,1.0000000000008333,-0.6468156151418347,-0.4324696948649476,0.8922738472999198,-0.627452000416775
2011-09-15,1.000000000000639,-0.661075278431474,-0.4506205626026955,0.8916513636497728,-0.6404617895182297
2011-09-16,1.0000000000006055,-0.6718136842093012,-0.46544524108222635,0.8909506347477583,-0.6522713770633479
2011-09-19,1.0000000000005271,-0.683486699087163,-0.48181580780999017,0.8915094292709843,-0.6639752560011227
2011-09-20,1.0000000000006422,-0.6940029369197583,-0.4962565263898858,0.893013801637323,-0.6745698967946177
2011-09-21,1.0000000000006009,-0.707325827338445,-0.5128983525047145,0.8968071588772968,-0.6861160038315239
